Id,Source,Target,Type,Weight,Start,End,period_set_id,period_id,sort_order,profile,window_size,weight_type,joint_threshold,stopword_version,context_filter,joint_count,ppmi,rank_by_count,rank_by_pmi,distinct_context_count,distinct_article_count,avg_distance,pos_pair_json,label
full|w10|count|long_period_manual_p001|上下議院|憲政編查館,上下議院,憲政編查館,Undirected,9.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,9,1.4891608444721502,7275,8402,,,7.222222222222222,,"9.0, 1.489, "
full|w10|count|long_period_manual_p001|上下議院|成立,上下議院,成立,Undirected,11.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,11,4.2897755466679,5961,3555,,,5.454545454545454,,"11.0, 4.290, "
full|w10|count|long_period_manual_p001|上下議院|政體,上下議院,政體,Undirected,9.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,9,4.181695978896751,7276,3675,,,6.111111111111111,,"9.0, 4.182, "
full|w10|count|long_period_manual_p001|上下議院|立憲,上下議院,立憲,Undirected,12.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,12,0.5930134360731436,5573,10168,,,5.0,,"12.0, 0.593, "
full|w10|count|long_period_manual_p001|上下議院|議院法,上下議院,議院法,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,8.266254551343666,9873,990,,,3.0,,"7.0, 8.266, "
full|w10|count|long_period_manual_p001|上下議院|資政院,上下議院,資政院,Undirected,25.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,25,4.9912475038437965,2393,2892,,,4.6,,"25.0, 4.991, "
full|w10|count|long_period_manual_p001|上下議院|辦,上下議院,辦,Undirected,8.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,8,3.9120899515240857,8333,4148,,,5.75,,"8.0, 3.912, "
full|w10|count|long_period_manual_p001|上下議院|頒布,上下議院,頒布,Undirected,10.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,10,4.4337539811118845,6540,3385,,,4.3,,"10.0, 4.434, "
full|w10|count|long_period_manual_p001|上奏|權,上奏,權,Undirected,9.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,9,7.077725581873502,7277,1507,,,4.0,,"9.0, 7.078, "
full|w10|count|long_period_manual_p001|上奏|請旨,上奏,請旨,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,10.003136265452818,9874,513,,,3.0,,"7.0, 10.003, "
full|w10|count|long_period_manual_p001|上書|代表,上書,代表,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,6.489638175083164,9875,1849,,,2.2857142857142856,,"7.0, 6.490, "
full|w10|count|long_period_manual_p001|上書|國會,上書,國會,Undirected,14.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,14,4.445694827495567,4985,3375,,,4.285714285714286,,"14.0, 4.446, "
full|w10|count|long_period_manual_p001|上書|省,上書,省,Undirected,9.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,9,2.7979823605523793,7278,5798,,,5.0,,"9.0, 2.798, "
full|w10|count|long_period_manual_p001|上書|請願,上書,請願,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,8.188013656155979,9876,1016,,,1.8571428571428572,,"7.0, 8.188, "
full|w10|count|long_period_manual_p001|上書|開,上書,開,Undirected,8.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,8,4.259520046943046,8334,3598,,,3.875,,"8.0, 4.260, "
full|w10|count|long_period_manual_p001|上海|公會,上海,公會,Undirected,44.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,44,6.449391303899428,1010,1873,,,4.386363636363637,,"44.0, 6.449, "
full|w10|count|long_period_manual_p001|上海|分會,上海,分會,Undirected,10.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,10,7.813081923178051,6541,1181,,,6.5,,"10.0, 7.813, "
full|w10|count|long_period_manual_p001|上海|商務,上海,商務,Undirected,39.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,39,7.5135216413191435,1228,1309,,,2.871794871794872,,"39.0, 7.514, "
full|w10|count|long_period_manual_p001|上海|商學公會,上海,商學公會,Undirected,12.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,12,7.440272659288505,5574,1339,,,3.8333333333333335,,"12.0, 7.440, "
full|w10|count|long_period_manual_p001|上海|國,上海,國,Undirected,8.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,8,0.0,8335,11131,,,7.625,,"8.0, 0.000, "
full|w10|count|long_period_manual_p001|上海|國會,上海,國會,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,0.5070953721597103,9877,10333,,,5.428571428571429,,"7.0, 0.507, "
full|w10|count|long_period_manual_p001|上海|敎育,上海,敎育,Undirected,8.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,8,2.9052668193412345,8336,5581,,,2.625,,"8.0, 2.905, "
full|w10|count|long_period_manual_p001|上海|會議,上海,會議,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,2.6590984656047603,9878,6056,,,3.857142857142857,,"7.0, 2.659, "
full|w10|count|long_period_manual_p001|上海|江蘇,上海,江蘇,Undirected,16.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,16,5.6187038780112,4351,2354,,,4.375,,"16.0, 5.619, "
full|w10|count|long_period_manual_p001|上海|省,上海,省,Undirected,8.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,8,0.0,8337,11383,,,6.125,,"8.0, 0.000, "
full|w10|count|long_period_manual_p001|上海|立憲,上海,立憲,Undirected,63.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,63,1.5321582306862889,544,8318,,,4.7936507936507935,,"63.0, 1.532, "
full|w10|count|long_period_manual_p001|上海|總會,上海,總會,Undirected,41.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,41,7.184573118754009,1120,1454,,,3.024390243902439,,"41.0, 7.185, "
full|w10|count|long_period_manual_p001|上海|舉,上海,舉,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,3.2162778098123783,9879,5065,,,6.714285714285714,,"7.0, 3.216, "
full|w10|count|long_period_manual_p001|上海|設,上海,設,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,1.2933160811279705,9880,8809,,,4.0,,"7.0, 1.293, "
full|w10|count|long_period_manual_p001|上海|開,上海,開,Undirected,12.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,12,1.9058830923283454,5575,7560,,,6.166666666666667,,"12.0, 1.906, "
full|w10|count|long_period_manual_p001|上海|預備,上海,預備,Undirected,49.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,49,3.2971222100773305,816,4950,,,3.9591836734693877,,"49.0, 3.297, "
full|w10|count|long_period_manual_p001|上海|高等,上海,高等,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,5.304068275690193,9881,2612,,,4.0,,"7.0, 5.304, "
full|w10|count|long_period_manual_p001|上級|自治,上級,自治,Undirected,8.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,8,7.897532244977363,8338,1149,,,3.125,,"8.0, 7.898, "
full|w10|count|long_period_manual_p001|上諭|京師,上諭,京師,Undirected,8.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,8,2.7866914112877326,8339,5826,,,5.125,,"8.0, 2.787, "
full|w10|count|long_period_manual_p001|上諭|伏讀,上諭,伏讀,Undirected,13.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,13,8.309861277373345,5304,966,,,3.769230769230769,,"13.0, 8.310, "
full|w10|count|long_period_manual_p001|上諭|修正,上諭,修正,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,3.990511726587759,9882,3913,,,5.285714285714286,,"7.0, 3.991, "
full|w10|count|long_period_manual_p001|上諭|先朝,上諭,先朝,Undirected,10.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,10,4.545918616926095,6542,3283,,,5.0,,"10.0, 4.546, "
full|w10|count|long_period_manual_p001|上諭|光緒三十四年,上諭,光緒三十四年,Undirected,10.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,10,4.95865700011535,6543,2913,,,4.3,,"10.0, 4.959, "
full|w10|count|long_period_manual_p001|上諭|內閣,上諭,內閣,Undirected,58.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,58,2.896029118386624,632,5610,,,3.8448275862068964,,"58.0, 2.896, "
full|w10|count|long_period_manual_p001|上諭|兩,上諭,兩,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,0.0,9883,11434,,,7.142857142857143,,"7.0, 0.000, "
full|w10|count|long_period_manual_p001|上諭|北京,上諭,北京,Undirected,12.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,12,0.25333645361282825,5576,10741,,,4.75,,"12.0, 0.253, "
full|w10|count|long_period_manual_p001|上諭|去年,上諭,去年,Undirected,8.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,8,5.123994732062011,8340,2767,,,2.75,,"8.0, 5.124, "
full|w10|count|long_period_manual_p001|上諭|國,上諭,國,Undirected,14.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,14,0.0,4986,11817,,,7.071428571428571,,"14.0, 0.000, "
full|w10|count|long_period_manual_p001|上諭|國會,上諭,國會,Undirected,18.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,18,0.2874934643448904,3794,10691,,,4.944444444444445,,"18.0, 0.287, "
full|w10|count|long_period_manual_p001|上諭|壽恭,上諭,壽恭,Undirected,14.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,14,5.796190070837979,4987,2245,,,8.0,,"14.0, 5.796, "
full|w10|count|long_period_manual_p001|上諭|大臣,上諭,大臣,Undirected,15.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,15,0.9354883048779731,4652,9529,,,5.666666666666667,,"15.0, 0.935, "
full|w10|count|long_period_manual_p001|上諭|奏請,上諭,奏請,Undirected,14.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,14,2.9854878269982645,4988,5432,,,4.0,,"14.0, 2.985, "
full|w10|count|long_period_manual_p001|上諭|官制,上諭,官制,Undirected,14.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,14,1.0231715126506362,4989,9338,,,5.428571428571429,,"14.0, 1.023, "
full|w10|count|long_period_manual_p001|上諭|宣統五年,上諭,宣統五年,Undirected,10.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,10,4.995889906314326,6544,2887,,,4.3,,"10.0, 4.996, "
full|w10|count|long_period_manual_p001|上諭|宣統元年,上諭,宣統元年,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,4.416776481289857,9884,3404,,,4.0,,"7.0, 4.417, "
full|w10|count|long_period_manual_p001|上諭|實行,上諭,實行,Undirected,22.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,22,1.4160082048675706,2921,8559,,,5.2272727272727275,,"22.0, 1.416, "
full|w10|count|long_period_manual_p001|上諭|崇熙,上諭,崇熙,Undirected,10.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,10,5.253277749006978,6545,2675,,,9.5,,"10.0, 5.253, "
full|w10|count|long_period_manual_p001|上諭|庶政,上諭,庶政,Undirected,8.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,8,4.149989940594955,8341,3719,,,3.625,,"8.0, 4.150, "
full|w10|count|long_period_manual_p001|上諭|康頤,上諭,康頤,Undirected,15.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,15,6.070055924951207,4653,2084,,,5.666666666666667,,"15.0, 6.070, "
full|w10|count|long_period_manual_p001|上諭|恭摺,上諭,恭摺,Undirected,12.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,12,2.7218962884906652,5577,5926,,,8.5,,"12.0, 2.722, "
full|w10|count|long_period_manual_p001|上諭|恭讀,上諭,恭讀,Undirected,13.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,13,6.749146322898866,5305,1704,,,2.923076923076923,,"13.0, 6.749, "
full|w10|count|long_period_manual_p001|上諭|慈禧,上諭,慈禧,Undirected,20.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,20,5.967875530144729,3321,2152,,,3.85,,"20.0, 5.968, "
full|w10|count|long_period_manual_p001|上諭|憲政,上諭,憲政,Undirected,24.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,24,0.0,2545,11766,,,6.666666666666667,,"24.0, 0.000, "
full|w10|count|long_period_manual_p001|上諭|憲政編查館,上諭,憲政編查館,Undirected,43.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,43,0.7101559823667929,1050,9952,,,4.511627906976744,,"43.0, 0.710, "
full|w10|count|long_period_manual_p001|上諭|憲政館,上諭,憲政館,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,0.0,9885,11545,,,3.5714285714285716,,"7.0, 0.000, "
full|w10|count|long_period_manual_p001|上諭|憲法,上諭,憲法,Undirected,30.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,30,0.29883907070002125,1827,10675,,,6.233333333333333,,"30.0, 0.299, "
full|w10|count|long_period_manual_p001|上諭|懿旨,上諭,懿旨,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,4.017605387470034,9886,3879,,,6.428571428571429,,"7.0, 4.018, "
full|w10|count|long_period_manual_p001|上諭|擬,上諭,擬,Undirected,8.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,8,0.0,8342,11403,,,5.75,,"8.0, 0.000, "
full|w10|count|long_period_manual_p001|上諭|攝政,上諭,攝政,Undirected,38.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,38,5.535420977788476,1281,2408,,,4.078947368421052,,"38.0, 5.535, "
full|w10|count|long_period_manual_p001|上諭|新,上諭,新,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,0.1420489085025562,9887,10873,,,5.0,,"7.0, 0.142, "
full|w10|count|long_period_manual_p001|上諭|昭豫,上諭,昭豫,Undirected,18.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,18,5.797493907384824,3795,2242,,,6.333333333333333,,"18.0, 5.797, "
full|w10|count|long_period_manual_p001|上諭|朕,上諭,朕,Undirected,24.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,24,6.149989940594955,2546,2036,,,3.0,,"24.0, 6.150, "
full|w10|count|long_period_manual_p001|上諭|朝廷,上諭,朝廷,Undirected,13.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,13,1.5186983888183265,5306,8344,,,4.846153846153846,,"13.0, 1.519, "
full|w10|count|long_period_manual_p001|上諭|派,上諭,派,Undirected,11.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,11,1.8949262458697413,5962,7583,,,6.0,,"11.0, 1.895, "
full|w10|count|long_period_manual_p001|上諭|王鈐章,上諭,王鈐章,Undirected,38.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,38,7.411092842786275,1282,1349,,,4.026315789473684,,"38.0, 7.411, "
