period_set_id,period_id,center_token,neighbor_token,direction,joint_count,raw_joint_event_count,center_marginal_count,neighbor_marginal_count,event_total,raw_event_total,center_raw_count,neighbor_raw_count,pmi,ppmi,distinct_context_count,distinct_article_count,avg_distance,pos_pair_json,rank_by_count,rank_by_pmi
long_period_manual,long_period_manual_p002,常會,省議會,U,12,12,883,2970,375816,375816,883,2970,1.7821126212224412,1.7821126212224412,,,3.5833333333333335,,7919,7381
long_period_manual,long_period_manual_p002,干涉,武人,U,12,12,348,113,375816,375816,348,113,7.841507006295119,7.841507006295119,,,2.8333333333333335,,7920,791
long_period_manual,long_period_manual_p002,平,政院,U,12,12,35,12,375816,375816,35,12,14.390383946892912,14.390383946892912,,,1.6666666666666667,,7921,41
long_period_manual,long_period_manual_p002,平等,規定,U,12,12,258,7899,375816,375816,258,7899,2.145947902368562,2.145947902368562,,,4.666666666666667,,7922,6488
long_period_manual,long_period_manual_p002,幸福,謀,U,12,12,24,715,375816,375816,24,715,9.037867532172127,9.037867532172127,,,2.0833333333333335,,7923,532
long_period_manual,long_period_manual_p002,廣州,舊,U,12,12,599,2828,375816,375816,599,2828,2.412650866960851,2.412650866960851,,,4,,7924,5827
long_period_manual,long_period_manual_p002,廣州,集會,U,12,12,599,355,375816,375816,599,355,5.406542057378205,5.406542057378205,,,1.5,,7925,1794
long_period_manual,long_period_manual_p002,廣東,憲法會議,U,12,12,254,10027,375816,375816,254,10027,1.824342370804048,1.824342370804048,,,5,,7926,7291
long_period_manual,long_period_manual_p002,廣東,開會,U,12,12,254,7404,375816,375816,254,7404,2.2618555979162953,2.2618555979162953,,,6.416666666666667,,7927,6212
long_period_manual,long_period_manual_p002,張勳,要求,U,12,12,218,934,375816,375816,218,934,5.469166400072447,5.469166400072447,,,3.9166666666666665,,7928,1749
long_period_manual,long_period_manual_p002,形式,精神,U,12,12,37,695,375816,375816,37,695,8.454306931319216,8.454306931319216,,,5.75,,7929,647
long_period_manual,long_period_manual_p002,律師公會,省,U,12,12,42,13604,375816,375816,42,13604,3.9805687510724335,3.9805687510724335,,,5.833333333333333,,7930,2993
long_period_manual,long_period_manual_p002,心,議員,U,12,12,186,20430,375816,375816,186,20430,1.247069069830414,1.247069069830414,,,4.5,,7931,8931
long_period_manual,long_period_manual_p002,必要,理由,U,12,12,342,708,375816,375816,342,708,5.21917139959014,5.21917139959014,,,3.4166666666666665,,7932,1890
long_period_manual,long_period_manual_p002,恃,憲法,U,12,12,22,72460,375816,375816,22,72460,2.5003006605810882,2.5003006605810882,,,6.5,,7933,5628
long_period_manual,long_period_manual_p002,情,憲法,U,12,12,12,72460,375816,375816,12,72460,3.374769778497229,3.374769778497229,,,5.666666666666667,,7934,3880
