token_profile,network_window,period_set_id,period_id,unit_type,pair_class,topn,weight_col,min_token_strength,min_neighbor_count,focus_a_norm,focus_a_label,focus_b_norm,focus_b_label,direct_strength,p_b_given_a,p_a_given_b,weighted_jaccard,jaccard,cosine,shared_neighbor_count,shared_neighbors,a_strength,b_strength,a_neighbor_count,b_neighbor_count,a_used_neighbor_count,b_used_neighbor_count,support_status,support_notes
regex-only,10,long_period_manual,long_period_manual_p002,core,cross,0,joint_count,30,10,lixian,立憲,xianfa,憲法,0.00336455854999,0.0205733558179,0.000550238587059,0.123248293576,0.0470518165575,0.344459424715,79,國會; 人; 議員; 國; 總統; 政府; 問題; 主張; 組織; 國家; 不能; 法律; 地方; 成立; 人民; 機關; 制度; 民國; 國民; 大總統,2965,110861,86,1677,84,1674,ok,
regex-only,10,long_period_manual,long_period_manual_p002,core,cross,0,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.122750067471,0.11498973306,0.295792727311,56,國會; 人; 國民; 議員; 問題; 自治; 主張; 總統; 不能; 組織; 政府; 機關; 國; 人民; 實行; 法律; 成立; 根本; 兩; 反對,2965,17279,86,460,84,459,ok,
regex-only,10,long_period_manual,long_period_manual_p002,core,cross,0,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0.00338577216611,0.0317712470214,0.000360812188236,0.136199250213,0.0338882282996,0.49739883711,57,國會; 問題; 議員; 人; 會議; 兩; 國; 主張; 總統; 政府; 省; 開; 北京; 組織; 討論; 國家; 院; 成立; 不能; 地方,1259,110861,67,1677,65,1674,ok,
regex-only,10,long_period_manual,long_period_manual_p002,core,cross,0,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0.1749614887,0.0916666666667,0.50665959439,44,國會; 問題; 兩; 人; 主張; 國民; 議員; 會議; 北京; 進行; 開; 省; 院; 自治; 總統; 討論; 不能; 組織; 政府; 代表,1259,17279,67,460,65,459,ok,
regex-only,10,long_period_manual,long_period_manual_p002,core,intra,0,joint_count,30,10,xianfa,憲法,zhixian,制憲,0.00902502466399,0.00356302035883,0.0228601192199,0.37494722442,0.245911214953,0.777947693708,421,國會; 問題; 會議; 議員; 省; 人; 兩; 主張; 選舉; 開; 總統; 北京; 新; 開會; 約法; 組織; 討論; 政府; 院; 國,110861,17279,1677,460,1674,459,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,intra,20,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0.0314724647066,0.0526315789474,0.0333243907538,2,實行; 國民,566,223,21,21,20,20,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,cross,20,joint_count,30,10,lixian,立憲,xianfa,憲法,0,0,0,0.00687320419019,0.025641025641,0.0102823702985,1,國,566,12391,21,357,20,20,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,cross,20,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.0113177868292,0.025641025641,0.0199520481271,1,國民,566,2124,21,112,20,20,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,cross,20,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0,0,0,0,,223,12391,21,357,20,20,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,cross,20,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0.0305894913614,0.0526315789474,0.0628346570216,2,國民; 前途,223,2124,21,112,20,20,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,intra,20,joint_count,30,10,xianfa,憲法,zhixian,制憲,0.000974629538624,0.000403518682915,0.00235404896422,0.0396787192957,0.0526315789474,0.0532930195239,2,省; 問題,12391,2124,357,112,20,20,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,intra,50,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0.0309653916211,0.05,0.0331945241815,2,實行; 國民,566,223,21,21,21,21,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,cross,50,joint_count,30,10,lixian,立憲,xianfa,憲法,0,0,0,0.00822050290135,0.0289855072464,0.0149178319498,2,國; 共和,566,12391,21,357,21,50,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,cross,50,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.00984825161077,0.0142857142857,0.0192519551478,1,國民,566,2124,21,112,21,50,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,cross,50,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0.00245204096351,0.0142857142857,0.00174190631776,1,研究,223,12391,21,357,21,50,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,cross,50,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0.0263174261452,0.0289855072464,0.060447757083,2,國民; 前途,223,2124,21,112,21,50,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,intra,50,joint_count,30,10,xianfa,憲法,zhixian,制憲,0.000974629538624,0.000403518682915,0.00235404896422,0.0665508301003,0.0989010989011,0.123482376847,9,省; 問題; 促成; 會議; 完成; 國會; 選舉; 委員會; 主張,12391,2124,357,112,50,50,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,intra,100,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0.0309653916211,0.05,0.0331945241815,2,實行; 國民,566,223,21,21,21,21,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,cross,100,joint_count,30,10,lixian,立憲,xianfa,憲法,0,0,0,0.0136060592317,0.0521739130435,0.0293931187095,6,國; 共和; 實行; 國家; 政府; 不能,566,12391,21,357,21,100,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,cross,100,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.012701448042,0.0254237288136,0.0264794913571,3,國民; 國; 實行,566,2124,21,112,21,100,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,cross,100,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0.0103526220615,0.0521739130435,0.0189230727408,6,研究; 實行; 擁護; 中國; 施行; 討論會,223,12391,21,357,21,100,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,cross,100,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0.0286571517316,0.0431034482759,0.0738465334967,5,國民; 前途; 兩; 實行; 討論會,223,2124,21,112,21,100,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,intra,100,joint_count,30,10,xianfa,憲法,zhixian,制憲,0.000974629538624,0.000403518682915,0.00235404896422,0.0869747203523,0.149425287356,0.134026098727,26,省; 問題; 促成; 會議; 完成; 國會; 選舉; 委員會; 國; 組織; 討論; 開; 主張; 破壞; 解決; 實行; 規定; 起草員; 討論會; 加入,12391,2124,357,112,100,100,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,intra,0,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0.0309653916211,0.05,0.0331945241815,2,實行; 國民,566,223,21,21,21,21,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,cross,0,joint_count,30,10,lixian,立憲,xianfa,憲法,0,0,0,0.0149932407521,0.0328767123288,0.0339247756775,12,國; 共和; 實行; 國家; 政府; 不能; 政治; 國民; 君主; 世界; 主義; 制度,566,12391,21,357,21,356,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,cross,0,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.0125347414293,0.0232558139535,0.0264495893865,3,國民; 國; 實行,566,2124,21,112,21,111,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,cross,0,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0.011884342073,0.0300546448087,0.0221967081179,11,研究; 實行; 擁護; 中國; 施行; 討論會; 兩; 前途; 國民; 精神; 原則,223,12391,21,357,21,356,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,cross,0,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0.0282751792873,0.0393700787402,0.0737631422848,5,國民; 前途; 兩; 實行; 討論會,223,2124,21,112,21,111,ok,
regex-only,1,long_period_manual,long_period_manual_p002,core,intra,0,joint_count,30,10,xianfa,憲法,zhixian,制憲,0.000974629538624,0.000403518682915,0.00235404896422,0.0914434393525,0.139024390244,0.140895870595,57,省; 問題; 促成; 會議; 完成; 國會; 選舉; 委員會; 國; 組織; 討論; 開; 主張; 破壞; 解決; 實行; 規定; 起草員; 討論會; 加入,12391,2124,357,112,356,111,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,intra,20,joint_count,30,10,lixian,立憲,xianzheng,憲政,0.0116471064127,0.0082903175348,0.0163630750232,0.322046786714,0.428571428571,0.592559091897,12,國; 政府; 國會; 政治; 人; 不能; 國民; 國家; 中國; 共和; 自治; 內閣,6393,3239,185,136,20,20,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,cross,20,joint_count,30,10,lixian,立憲,xianfa,憲法,0.00349768497315,0.0209604254654,0.000583661824597,0.0804257804578,0.111111111111,0.246076775453,4,國會; 人; 國; 政府,6393,229585,185,2902,20,20,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,cross,20,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.090323981733,0.111111111111,0.242306139663,4,國會; 人; 國民; 國,6393,37687,185,837,20,20,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,cross,20,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0.00289700911958,0.0243902439024,0.000344099135396,0.16966528172,0.212121212121,0.416695607125,7,國會; 人; 議員; 問題; 兩; 國; 政府,3239,229585,136,2902,20,20,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,cross,20,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0.196124731266,0.212121212121,0.437164761878,7,國會; 人; 議員; 兩; 問題; 國民; 國,3239,37687,136,837,20,20,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,intra,20,joint_count,30,10,xianfa,憲法,zhixian,制憲,0.00975078876551,0.00395060652917,0.024066654284,0.410194825993,0.481481481481,0.788266021585,13,國會; 人; 議員; 會議; 問題; 兩; 省; 主張; 選舉; 國; 開; 北京; 院,229585,37687,2902,837,20,20,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,intra,50,joint_count,30,10,lixian,立憲,xianzheng,憲政,0.0116471064127,0.0082903175348,0.0163630750232,0.350719398749,0.428571428571,0.66361062773,30,國; 政府; 國會; 政治; 人; 不能; 國民; 國家; 中國; 共和; 自治; 內閣; 人民; 君主; 實行; 國體; 機關; 議員; 主張; 政黨,6393,3239,185,136,50,50,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,cross,50,joint_count,30,10,lixian,立憲,xianfa,憲法,0.00349768497315,0.0209604254654,0.000583661824597,0.173365098221,0.298701298701,0.392038974507,23,國會; 人; 議員; 總統; 國; 主張; 兩; 政府; 選舉; 問題; 國家; 法律; 組織; 不能; 人民; 地方; 成立; 代表; 機關; 大總統,6393,229585,185,2902,50,50,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,cross,50,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.155607130273,0.234567901235,0.354494129028,19,國會; 人; 國民; 議員; 主張; 兩; 選舉; 代表; 問題; 國; 不能; 政府; 自治; 總統; 組織; 機關; 人民; 法律; 不可,6393,37687,185,837,50,50,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,cross,50,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0.00289700911958,0.0243902439024,0.000344099135396,0.205136070549,0.282051282051,0.534923002191,22,國會; 人; 議員; 會議; 問題; 兩; 省; 國; 主張; 政府; 開; 北京; 國家; 組織; 不能; 人民; 地方; 成立; 代表; 機關,3239,229585,136,2902,50,50,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,cross,50,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0.242266279486,0.282051282051,0.54170875192,22,國會; 人; 議員; 兩; 問題; 主張; 省; 國民; 會議; 北京; 進行; 開; 代表; 國; 不能; 政府; 自治; 組織; 派; 反對,3239,37687,136,837,50,50,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,intra,50,joint_count,30,10,xianfa,憲法,zhixian,制憲,0.00975078876551,0.00395060652917,0.024066654284,0.437201157498,0.470588235294,0.799553495797,32,國會; 人; 議員; 會議; 問題; 兩; 省; 主張; 選舉; 國; 開; 開會; 北京; 院; 政府; 約法; 討論; 總統; 不能; 新,229585,37687,2902,837,50,50,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,intra,100,joint_count,30,10,lixian,立憲,xianzheng,憲政,0.0116471064127,0.0082903175348,0.0163630750232,0.340283987038,0.342281879195,0.67240271714,51,國; 政府; 國會; 政治; 人; 不能; 國民; 國家; 中國; 共和; 自治; 內閣; 人民; 君主; 實行; 國體; 機關; 議員; 主張; 政黨,6393,3239,185,136,100,100,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,cross,100,joint_count,30,10,lixian,立憲,xianfa,憲法,0.00349768497315,0.0209604254654,0.000583661824597,0.193302289542,0.290322580645,0.444348497612,45,國會; 人; 議員; 總統; 國; 主張; 兩; 政府; 選舉; 問題; 國家; 法律; 組織; 不能; 北京; 省; 人民; 地方; 成立; 新,6393,229585,185,2902,100,100,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,cross,100,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.17213345714,0.234567901235,0.395201585368,38,國會; 人; 國民; 議員; 主張; 兩; 選舉; 代表; 問題; 國; 不能; 政府; 自治; 總統; 組織; 北京; 省; 反對; 新; 機關,6393,37687,185,837,100,100,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,cross,100,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0.00289700911958,0.0243902439024,0.000344099135396,0.241166438814,0.342281879195,0.61704876564,51,國會; 人; 議員; 會議; 問題; 兩; 省; 國; 主張; 政府; 開; 總統; 選舉; 北京; 院; 討論; 國家; 組織; 不能; 提出,3239,229585,136,2902,100,100,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,cross,100,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0.266481634433,0.333333333333,0.584272868642,50,國會; 人; 議員; 兩; 問題; 主張; 省; 國民; 會議; 北京; 進行; 院; 開; 代表; 國; 選舉; 討論; 不能; 政府; 自治,3239,37687,136,837,100,100,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,intra,100,joint_count,30,10,xianfa,憲法,zhixian,制憲,0.00975078876551,0.00395060652917,0.024066654284,0.479585874393,0.550387596899,0.832049894863,71,國會; 人; 議員; 會議; 問題; 兩; 省; 主張; 選舉; 國; 開; 開會; 北京; 院; 政府; 約法; 討論; 總統; 不能; 新,229585,37687,2902,837,100,100,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,intra,0,joint_count,30,10,lixian,立憲,xianzheng,憲政,0.0116471064127,0.0082903175348,0.0163630750232,0.354174393065,0.384279475983,0.691895128505,88,國; 政府; 國會; 政治; 人; 不能; 國民; 國家; 中國; 共和; 自治; 內閣; 人民; 君主; 實行; 國體; 機關; 議員; 主張; 政黨,6393,3239,185,136,183,134,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,cross,0,joint_count,30,10,lixian,立憲,xianfa,憲法,0.00349768497315,0.0209604254654,0.000583661824597,0.186001392405,0.0601995184039,0.48432761665,175,國會; 人; 議員; 總統; 國; 主張; 兩; 政府; 選舉; 問題; 國家; 法律; 組織; 不能; 北京; 省; 人民; 地方; 成立; 新,6393,229585,185,2902,183,2899,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,cross,0,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.18060177053,0.154020385051,0.422960464246,136,國會; 人; 國民; 議員; 主張; 兩; 選舉; 代表; 問題; 國; 不能; 政府; 自治; 總統; 組織; 北京; 省; 反對; 新; 機關,6393,37687,185,837,183,836,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,cross,0,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0.00289700911958,0.0243902439024,0.000344099135396,0.196105662496,0.0433436532508,0.635270035736,126,國會; 人; 議員; 會議; 問題; 兩; 省; 國; 主張; 政府; 開; 總統; 選舉; 北京; 院; 討論; 國家; 組織; 不能; 提出,3239,229585,136,2902,134,2899,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,cross,0,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0.222956662216,0.118800461361,0.598987040762,103,國會; 人; 議員; 兩; 問題; 主張; 省; 國民; 會議; 北京; 進行; 院; 開; 代表; 國; 選舉; 討論; 不能; 政府; 自治,3239,37687,136,837,134,836,ok,
regex-only,20,long_period_manual,long_period_manual_p002,core,intra,0,joint_count,30,10,xianfa,憲法,zhixian,制憲,0.00975078876551,0.00395060652917,0.024066654284,0.432349857846,0.268682065217,0.854290790846,791,國會; 人; 議員; 會議; 問題; 兩; 省; 主張; 選舉; 國; 開; 開會; 北京; 院; 政府; 約法; 討論; 總統; 不能; 新,229585,37687,2902,837,2899,836,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,intra,20,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0.142634505115,0.25,0.248866254791,8,國; 實行; 國民; 國會; 政府; 內閣; 精神; 自治,1588,587,55,41,20,20,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,cross,20,joint_count,30,10,lixian,立憲,xianfa,憲法,0.0012837134126,0.00755667506297,0.000218074763298,0.0392068684573,0.0810810810811,0.0975137514764,3,國會; 國; 人,1588,55027,55,1080,20,20,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,cross,20,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.0553552216951,0.0810810810811,0.113794277236,3,國民; 國會; 人,1588,8255,55,274,20,20,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,cross,20,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0.00299117589706,0.0289608177172,0.000308939248006,0.0587529180897,0.111111111111,0.146568074851,4,國會; 兩; 國; 主張,587,55027,41,1080,20,20,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,cross,20,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0.0998670360301,0.111111111111,0.249942137344,4,國會; 國民; 主張; 兩,587,8255,41,274,20,20,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,intra,20,joint_count,30,10,xianfa,憲法,zhixian,制憲,0.00638105446354,0.00247151398404,0.016474863719,0.243553256977,0.379310344828,0.555972960298,11,國會; 問題; 省; 會議; 議員; 兩; 選舉; 委員會; 主張; 人; 北京,55027,8255,1080,274,20,20,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,intra,50,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0.160198646014,0.216216216216,0.329602073411,16,國; 實行; 國民; 國會; 政府; 共和; 內閣; 人; 精神; 自治; 中國; 不能; 國家; 主張; 組織; 地方,1588,587,55,41,50,40,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,cross,50,joint_count,30,10,lixian,立憲,xianfa,憲法,0.0012837134126,0.00755667506297,0.000218074763298,0.0763473484869,0.162790697674,0.174200351224,14,國會; 國; 主張; 人; 政府; 國家; 組織; 不能; 議員; 法律; 民國; 地方; 制度; 人民,1588,55027,55,1080,50,50,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,cross,50,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.0770672940045,0.123595505618,0.166662626517,11,國民; 國會; 人; 主張; 政府; 自治; 組織; 不能; 議員; 人民; 國,1588,8255,55,274,50,50,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,cross,50,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0.00299117589706,0.0289608177172,0.000308939248006,0.092034196013,0.168831168831,0.217238680176,13,國會; 問題; 兩; 國; 主張; 人; 北京; 政府; 組織; 成立; 國家; 不能; 地方,587,55027,41,1080,40,50,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,cross,50,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0.134611769793,0.184210526316,0.320457342592,14,國會; 國民; 主張; 兩; 人; 進行; 問題; 北京; 組織; 政府; 自治; 不能; 國; 代表,587,8255,41,274,40,50,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,intra,50,joint_count,30,10,xianfa,憲法,zhixian,制憲,0.00638105446354,0.00247151398404,0.016474863719,0.267593176534,0.333333333333,0.56806221319,25,國會; 問題; 省; 會議; 議員; 兩; 選舉; 委員會; 主張; 人; 開; 總統; 北京; 政府; 組織; 新; 討論; 約法; 開會; 不能,55027,8255,1080,274,50,50,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,intra,100,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0.158531984656,0.205128205128,0.329292198889,16,國; 實行; 國民; 國會; 政府; 共和; 內閣; 人; 精神; 自治; 中國; 不能; 國家; 主張; 組織; 地方,1588,587,55,41,54,40,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,cross,100,joint_count,30,10,lixian,立憲,xianfa,憲法,0.0012837134126,0.00755667506297,0.000218074763298,0.083704348989,0.157894736842,0.196828812213,21,國會; 國; 主張; 人; 政府; 國家; 組織; 不能; 議員; 法律; 民國; 地方; 制度; 人民; 議會; 國民; 不可; 中國; 內閣; 實行,1588,55027,55,1080,54,100,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,cross,100,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.0812458325924,0.124087591241,0.187902389859,17,國民; 國會; 人; 主張; 政府; 自治; 組織; 不能; 議員; 人民; 國; 實行; 希望; 不可; 政治; 法律; 國家,1588,8255,55,274,54,100,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,cross,100,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0.00299117589706,0.0289608177172,0.000308939248006,0.100243641322,0.176470588235,0.248929690351,21,國會; 問題; 兩; 國; 主張; 人; 北京; 政府; 組織; 成立; 國家; 不能; 地方; 國民; 中國; 代表; 進行; 內閣; 實行; 共和,587,55027,41,1080,40,100,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,cross,100,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0.129114264488,0.147540983607,0.329792480208,18,國會; 國民; 主張; 兩; 人; 進行; 問題; 北京; 組織; 政府; 自治; 不能; 國; 代表; 前途; 實行; 派; 國家,587,8255,41,274,40,100,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,intra,100,joint_count,30,10,xianfa,憲法,zhixian,制憲,0.00638105446354,0.00247151398404,0.016474863719,0.310558309161,0.418439716312,0.614956284135,59,國會; 問題; 省; 會議; 議員; 兩; 選舉; 委員會; 主張; 人; 開; 總統; 北京; 政府; 組織; 新; 討論; 約法; 開會; 不能,55027,8255,1080,274,100,100,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,intra,0,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0.158531984656,0.205128205128,0.329292198889,16,國; 實行; 國民; 國會; 政府; 共和; 內閣; 人; 精神; 自治; 中國; 不能; 國家; 主張; 組織; 地方,1588,587,55,41,54,40,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,cross,0,joint_count,30,10,lixian,立憲,xianfa,憲法,0.0012837134126,0.00755667506297,0.000218074763298,0.0784076640379,0.0452865064695,0.219386265124,49,國會; 國; 主張; 人; 政府; 國家; 組織; 不能; 議員; 法律; 民國; 地方; 制度; 人民; 議會; 國民; 不可; 中國; 內閣; 實行,1588,55027,55,1080,54,1077,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,cross,0,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.0801446200272,0.09,0.190759861774,27,國民; 國會; 人; 主張; 政府; 自治; 組織; 不能; 議員; 人民; 國; 實行; 希望; 不可; 政治; 法律; 國家; 議會; 中國; 維持,1588,8255,55,274,54,273,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,cross,0,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0.00299117589706,0.0289608177172,0.000308939248006,0.0816214569642,0.0275988960442,0.266912028601,30,國會; 問題; 兩; 國; 主張; 人; 北京; 政府; 組織; 成立; 國家; 不能; 地方; 國民; 中國; 代表; 進行; 內閣; 實行; 共和,587,55027,41,1080,40,1077,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,cross,0,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0.11635477138,0.0756013745704,0.334309729213,22,國會; 國民; 主張; 兩; 人; 進行; 問題; 北京; 組織; 政府; 自治; 不能; 國; 代表; 前途; 實行; 派; 國家; 中國; 成立,587,8255,41,274,40,273,ok,
regex-only,5,long_period_manual,long_period_manual_p002,core,intra,0,joint_count,30,10,xianfa,憲法,zhixian,制憲,0.00638105446354,0.00247151398404,0.016474863719,0.294995405922,0.205357142857,0.636792504987,230,國會; 問題; 省; 會議; 議員; 兩; 選舉; 委員會; 主張; 人; 開; 總統; 北京; 政府; 組織; 新; 討論; 約法; 開會; 不能,55027,8255,1080,274,1077,273,ok,
strict,10,long_period_manual,long_period_manual_p002,core,intra,20,joint_count,30,10,lixian,立憲,xianzheng,憲政,0.0117544287431,0.00724387719903,0.0190735694823,0.240548056289,0.333333333333,0.443115384768,10,國; 不能; 政府; 國家; 國會; 政治; 國民; 人; 自治; 實行,2899,1101,83,60,20,20,ok,
strict,10,long_period_manual,long_period_manual_p002,core,cross,20,joint_count,30,10,lixian,立憲,xianfa,憲法,0.00400179392905,0.0200068989307,0.000800441622964,0.0873972386008,0.176470588235,0.290834715898,6,國會; 國; 人; 政府; 國家; 不能,2899,72460,83,1334,20,20,ok,
strict,10,long_period_manual,long_period_manual_p002,core,cross,20,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.0759837268823,0.111111111111,0.161978613203,4,國會; 人; 國民; 自治,2899,16600,83,464,20,20,ok,
strict,10,long_period_manual,long_period_manual_p002,core,cross,20,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0.00335875580766,0.0272479564033,0.00041402152912,0.141082243123,0.25,0.432226137938,8,國會; 問題; 國; 人; 主張; 政府; 國家; 不能,1101,72460,60,1334,20,20,ok,
strict,10,long_period_manual,long_period_manual_p002,core,cross,20,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0.160076017581,0.176470588235,0.388525486536,6,國會; 問題; 人; 主張; 國民; 自治,1101,16600,60,464,20,20,ok,
strict,10,long_period_manual,long_period_manual_p002,core,intra,20,joint_count,30,10,xianfa,憲法,zhixian,制憲,0.00810220282913,0.00387800165609,0.0169277108434,0.252606062577,0.25,0.679821712082,8,國會; 問題; 省; 議員; 人; 主張; 選舉; 兩,72460,16600,1334,464,20,20,ok,
strict,10,long_period_manual,long_period_manual_p002,core,intra,50,joint_count,30,10,lixian,立憲,xianzheng,憲政,0.0117544287431,0.00724387719903,0.0190735694823,0.274811607818,0.351351351351,0.545711111231,26,國; 不能; 政府; 國家; 國會; 政治; 國民; 人; 自治; 實行; 人民; 中國; 共和; 內閣; 組織; 精神; 議員; 地方; 問題; 君主,2899,1101,83,60,50,50,ok,
strict,10,long_period_manual,long_period_manual_p002,core,cross,50,joint_count,30,10,lixian,立憲,xianfa,憲法,0.00400179392905,0.0200068989307,0.000800441622964,0.150579746402,0.298701298701,0.382229491583,23,國會; 國; 人; 議員; 政府; 國家; 問題; 主張; 總統; 法律; 不能; 組織; 新; 人民; 機關; 成立; 不可; 地方; 國民; 議會,2899,72460,83,1334,50,50,ok,
